toko,kategori,nama_produk,harga,harga_original,harga_member,diskon,rating,jumlah_review,jumlah_terjual,lokasi,brand,url_produk,url_gambar,tanggal_scraping,halaman
Watsons,Facial,BC SKIN Acne Completed Care Actions Facial Wash 100ml,114700,135000.0,,15.0,,0.0,,Indonesia,BC,https://www.watsons.co.id/id/bc-skin-acne-completed-care-actions-facial-wash-100ml/p/BP_62044,,2026-05-07,3
Watsons,Facial,YOU YOU Hy! Amino Glowing Gentle Cleansing Facial Wash 100g,38000,,,,5.0,1.0,,Indonesia,YOU,https://www.watsons.co.id/id/you-you-hy-amino-glowing-gentle-cleansing-facial-wash-100g/p/BP_44278,,2026-05-07,3
Watsons,Facial,FACETOLOGY Facetology Triple Care Facial Gel Cleanser Gentle Low PH Oat 100ml,70900,,,,5.0,6.0,,Indonesia,FACETOLOGY,https://www.watsons.co.id/id/facetology-facetology-triple-care-facial-gel-cleanser-gentle-low-ph-oat-100ml/p/BP_42501,,2026-05-07,3
Watsons,Facial,LACOCO Lacoco Ultimate Golden Swallow Facial Foam 100ml,122400,153000.0,,15.0,,0.0,,Indonesia,LACOCO,https://www.watsons.co.id/id/lacoco-lacoco-ultimate-golden-swallow-facial-foam-100ml/p/BP_59415,,2026-05-07,3
Watsons,Facial,CLINELLE Clinelle Caviar Gold Firming Facial Mask 25ml,47000,,,,5.0,3.0,,Indonesia,CLINELLE,https://www.watsons.co.id/id/clinelle-clinelle-caviar-gold-firming-facial-mask-25ml/p/BP_41553,,2026-05-07,3
Watsons,Facial,PONDS Ponds Bright Miracle Ultimate Clarity Niasorcinol Facial Foam 100g,45000,,,,5.0,28.0,,Indonesia,PONDS,https://www.watsons.co.id/id/ponds-ponds-bright-miracle-ultimate-clarity-niasorcinol-facial-foam-100g/p/BP_55899,,2026-05-07,3
Watsons,Facial,ARMANDO CARUSO Amanda Caruso Facial Masker Set Bonus Cleansing Sponge - 1004,49900,,,,,0.0,,Indonesia,ARMANDO,https://www.watsons.co.id/id/armando-caruso-amanda-caruso-facial-masker-set-bonus-cleansing-sponge-1004/p/BP_11934,,2026-05-07,3
Watsons,Facial,HADA LABO Hada Labo Tamagohada Mild Peeling Make Up Remover + Facial Wash 50g,26500,44000.0,,35.0,5.0,7.0,,Indonesia,HADA,https://www.watsons.co.id/id/hada-labo-hada-labo-tamagohada-mild-peeling-make-up-remover-facial-wash-50g/p/BP_51991,,2026-05-07,3
Watsons,Facial,VOTRE PEAU Daily Facial Sun Shield Spf 50 Pa++ 30 ml,265000,,,,5.0,2.0,,Indonesia,VOTRE,https://www.watsons.co.id/id/votre-peau-daily-facial-sun-shield-spf-50-pa-30-ml/p/BP_28525,,2026-05-07,3
Watsons,Facial,LIGHT+ Light+ by Wardah Low pH Nano Niacinamide Hyaluronic Zinc Whip Facial Foam 100ml - Lightening,37500,,,,5.0,18.0,,Indonesia,LIGHT+,https://www.watsons.co.id/id/light-light-by-wardah-low-ph-nano-niacinamide-hyaluronic-zinc-whip-facial-foam-100ml-lightening/p/BP_16285,,2026-05-07,3
Watsons,Facial,NIVEA Sparkling Bright Facial Foam 100ml,43000,,,,5.0,,,Indonesia,NIVEA,https://www.watsons.co.id/id/nivea-sparkling-bright-facial-foam-100ml/p/BP_41710,,2026-05-07,3
Watsons,Facial,LIGHT+ Light+ by Wardah Low pH Nano Niacinamide Low Molecular Hyaluronic Gentle Facial Wash 100ml - Lightening,37500,,,,5.0,17.0,,Indonesia,LIGHT+,https://www.watsons.co.id/id/light-light-by-wardah-low-ph-nano-niacinamide-low-molecular-hyaluronic-gentle-facial-wash-100ml-lightening/p/BP_57874,,2026-05-07,3
Watsons,Facial,DERMACTION PLUS Dermaction Plus by Watsons Acne Series Purifying Facial Gel 100ml,35900,71900.0,34105.0,50.0,5.0,7.0,,Indonesia,DERMACTION,https://www.watsons.co.id/id/dermaction-plus-dermaction-plus-by-watsons-acne-series-purifying-facial-gel-100ml/p/BP_29134,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,3
Watsons,Facial,BREYLEE Breylee Facial Cleanser 100G,27730,59000.0,,,5.0,2.0,,Indonesia,BREYLEE,https://www.watsons.co.id/id/breylee-breylee-facial-cleanser-100g/p/BP_37349,,2026-05-07,3
Watsons,Facial,PIGEON Pigeon Teens Facial Foam Daily Mild Cleansing 100ml,27200,34000.0,25840.0,20.0,5.0,16.0,,Indonesia,PIGEON,https://www.watsons.co.id/id/pigeon-pigeon-teens-facial-foam-daily-mild-cleansing-100ml/p/BP_36614,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,3
Watsons,Facial,EMINA Emina Bright Stuff Face Wash 50ml,20500,,,,5.0,30.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-emina-bright-stuff-face-wash-50ml/p/BP_50020,,2026-05-07,3
Watsons,Facial,PIGEON Pigeon Teens Facial Foam Deep Cleansing & Oil Control 100ml,31200,39000.0,29640.0,20.0,5.0,1.0,,Indonesia,PIGEON,https://www.watsons.co.id/id/pigeon-pigeon-teens-facial-foam-deep-cleansing-oil-control-100ml/p/BP_36616,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,3
Watsons,Facial,ACNES Natural Care Face Wash Oil Control 50g,20800,24500.0,19760.0,15.0,5.0,5.0,,Indonesia,ACNES,https://www.watsons.co.id/id/acnes-natural-care-face-wash-oil-control-50g/p/BP_52903,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,3
Watsons,Facial,EMINA Twin Pack Water Bright Glow Gel 30g,71000,84000.0,,15.0,,0.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-twin-pack-water-bright-glow-gel-30g/p/BP_74437,,2026-05-07,3
Watsons,Facial,EMINA Twin Pack Bright Stuff Tone Up Gel 20ml,45000,53000.0,,15.0,5.0,2.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-twin-pack-bright-stuff-tone-up-gel-20ml/p/BP_74443,,2026-05-07,3
Watsons,Facial,WARDAH Barrier Soothe Twist Cleansing Balm 40g,235000,,,,,0.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-barrier-soothe-twist-cleansing-balm-40g/p/BP_75310,,2026-05-07,3
Watsons,Facial,BC SKIN Snail Sugar Scrub 30g,72200,85000.0,,15.0,,0.0,,Indonesia,BC,https://www.watsons.co.id/id/bc-skin-snail-sugar-scrub-30g/p/BP_74455,,2026-05-07,3
Watsons,Facial,YOU Golden Age Intensive Serum 20ml,129900,,,,,0.0,,Indonesia,YOU,https://www.watsons.co.id/id/you-golden-age-intensive-serum-20ml/p/BP_75593,,2026-05-07,3
Watsons,Facial,EMINA Niacinamide PHA Pore Brightening Toner 100ml,33300,37000.0,31635.0,10.0,,0.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-niacinamide-pha-pore-brightening-toner-100ml/p/BP_74760,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,3
Watsons,Facial,BC SKIN Rose Glow Mist 60ml,28000,,,,,0.0,,Indonesia,BC,https://www.watsons.co.id/id/bc-skin-rose-glow-mist-60ml/p/BP_74454,,2026-05-07,3
Watsons,Facial,BC SKIN 3In1 Cysteamine Whitening Cream 15g,242200,285000.0,,15.0,,0.0,,Indonesia,BC,https://www.watsons.co.id/id/bc-skin-3in1-cysteamine-whitening-cream-15g/p/BP_74648,,2026-05-07,3
Watsons,Facial,WARDAH LHA Camellia Oil Pore Purifying Cleansing Oil 140ml,135000,,,,,0.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-lha-camellia-oil-pore-purifying-cleansing-oil-140ml/p/BP_74405,,2026-05-07,3
Watsons,Facial,BC SKIN Cysteamine E Serum 30ml,242200,285000.0,,15.0,,0.0,,Indonesia,BC,https://www.watsons.co.id/id/bc-skin-cysteamine-e-serum-30ml/p/BP_74647,,2026-05-07,3
Watsons,Facial,EMINA CicaPro BHA Acne Soothing Toner 100ml,33300,37000.0,31635.0,10.0,,0.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-cicapro-bha-acne-soothing-toner-100ml/p/BP_74761,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,3
Watsons,Facial,EMINA Advanced Bright Serum 17ml,39000,,,,,0.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-advanced-bright-serum-17ml/p/BP_75314,,2026-05-07,4
Watsons,Facial,EMINA Pro Peeling Solution 17ml,43000,,,,,0.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-pro-peeling-solution-17ml/p/BP_75316,,2026-05-07,4
Watsons,Facial,YOU Golden Age Illuminating Day Cream 30g,119900,,,,,0.0,,Indonesia,YOU,https://www.watsons.co.id/id/you-golden-age-illuminating-day-cream-30g/p/BP_75595,,2026-05-07,4
Watsons,Facial,EMINA Ceramide Glow Barrier Milky Toner 100ml,33300,37000.0,31635.0,10.0,,0.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-ceramide-glow-barrier-milky-toner-100ml/p/BP_74762,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,4
Watsons,Facial,GLAD2GLOW White Truffle Radiance Glow Serum Spray 100ml,67100,79000.0,,15.0,5.0,2.0,,Indonesia,GLAD2GLOW,https://www.watsons.co.id/id/glad2glow-white-truffle-radiance-glow-serum-spray-100ml/p/BP_74791,,2026-05-07,4
Watsons,Facial,SCORA D-Panthenol Barrier Boost Serum 20ml,25500,30000.0,24225.0,,5.0,1.0,,Indonesia,SCORA,https://www.watsons.co.id/id/scora-d-panthenol-barrier-boost-serum-20ml/p/BP_74414,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,4
Watsons,Facial,SKINTIFIC Damask Rose Brightening Whipped Cream Cleanser 120g,62100,113000.0,,35.0,5.0,3.0,,Indonesia,SKINTIFIC,https://www.watsons.co.id/id/skintific-damask-rose-brightening-whipped-cream-cleanser-120g/p/BP_74796,,2026-05-07,4
Watsons,Facial,JACQUELLE Hydrocolloid Acne Patch - Quby Edition 24'S,44100,63000.0,41895.0,20.0,,0.0,,Indonesia,JACQUELLE,https://www.watsons.co.id/id/jacquelle-hydrocolloid-acne-patch-quby-edition-24-s/p/BP_74495,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,4
Watsons,Facial,FACERINNA 2% Niacinamide Power Bright Cleanser 70ml,35100,39000.0,,10.0,,0.0,,Indonesia,FACERINNA,https://www.watsons.co.id/id/facerinna-2-niacinamide-power-bright-cleanser-70ml/p/BP_74420,,2026-05-07,4
Watsons,Facial,YOU Golden Age Revitalizing Night Cream 30g,119900,,,,,0.0,,Indonesia,YOU,https://www.watsons.co.id/id/you-golden-age-revitalizing-night-cream-30g/p/BP_75596,,2026-05-07,4
Watsons,Facial,SKINTIFIC Exfoliating Pads & Daily Mask Bundle,426200,,,,,0.0,,Indonesia,SKINTIFIC,https://www.watsons.co.id/id/skintific-exfoliating-pads-daily-mask-bundle/p/BP_74710,,2026-05-07,4
Watsons,Facial,FACERINNA Salicylic Acid Acne Gel Cleanser 70ml,35100,39000.0,,10.0,,0.0,,Indonesia,FACERINNA,https://www.watsons.co.id/id/facerinna-salicylic-acid-acne-gel-cleanser-70ml/p/BP_74419,,2026-05-07,4
Watsons,Facial,EMINA Acne Clear Expert Serum 17ml,39000,,,,,0.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-acne-clear-expert-serum-17ml/p/BP_75315,,2026-05-07,4
Watsons,Facial,SCORA Hydra Calm Cica Acne Serum 20ml,25500,30000.0,24225.0,,,0.0,,Indonesia,SCORA,https://www.watsons.co.id/id/scora-hydra-calm-cica-acne-serum-20ml/p/BP_74413,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,4
Watsons,Facial,GLAD2GLOW 7% Glycolic Acid Essence Toner 100ml,41600,49000.0,,15.0,,0.0,,Indonesia,GLAD2GLOW,https://www.watsons.co.id/id/glad2glow-7-glycolic-acid-essence-toner-100ml/p/BP_74792,,2026-05-07,4
Watsons,Facial,SCORA Phytobright Gentle Low pH Cleanser 100ml,47900,,,,,0.0,,Indonesia,SCORA,https://www.watsons.co.id/id/scora-phytobright-gentle-low-ph-cleanser-100ml/p/BP_74719,,2026-05-07,4
Watsons,Facial,HIMALAYA Bye Bye Dark Spot Kit Stick Mask,155500,,,,,0.0,,Indonesia,HIMALAYA,https://www.watsons.co.id/id/himalaya-bye-bye-dark-spot-kit-stick-mask-100ml-30g-15ml/p/BP_75242,,2026-05-07,4
Watsons,Facial,EMINA Twin Pack Water Barrier Balancing Gel 30g,71000,84000.0,,15.0,,0.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-twin-pack-water-barrier-balancing-gel-30g/p/BP_74438,,2026-05-07,4
Watsons,Facial,JACQUELLE Hydrocolloid Acne Patch - Zootopia 2 Edition 24'S,44100,63000.0,41895.0,20.0,,0.0,,Indonesia,JACQUELLE,https://www.watsons.co.id/id/jacquelle-hydrocolloid-acne-patch-zootopia-2-edition-24-s/p/BP_74494,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,4
Watsons,Facial,SCORA Succinic Acid HydraCalm Low pH Cleanser 100ml,47900,,,,,0.0,,Indonesia,SCORA,https://www.watsons.co.id/id/scora-succinic-acid-hydracalm-low-ph-cleanser-100ml/p/BP_74718,,2026-05-07,4
Watsons,Facial,BC SKIN Centella Snail BubbleCleanser 100ml,157200,185000.0,,15.0,,0.0,,Indonesia,BC,https://www.watsons.co.id/id/bc-skin-centella-snail-bubblecleanser-100ml/p/BP_74813,,2026-05-07,4
Watsons,Facial,FACERINNA Low pH B5 Gel Cleanser 70ml,35100,39000.0,,10.0,5.0,1.0,,Indonesia,FACERINNA,https://www.watsons.co.id/id/facerinna-low-ph-b5-gel-cleanser-70ml/p/BP_74418,,2026-05-07,4
Watsons,Facial,WARDAH Acne Serum Acnederm Relief Serum 20ml,112800,129000.0,107160.0,,,0.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-acne-serum-acnederm-relief-serum-20ml/p/BP_75308,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,4
Watsons,Facial,SKINTIFIC 5% B5 Ceramide Barrier Relief Moisturizer 50g,129200,198800.0,,35.0,5.0,1.0,,Indonesia,SKINTIFIC,https://www.watsons.co.id/id/skintific-5-b5-ceramide-barrier-relief-moisturizer-50g/p/BP_75043,,2026-05-07,4
Watsons,Facial,FACETOLOGY Triple Care All Day Bright Cream Shade Neutral 10g,54500,,,,,0.0,,Indonesia,FACETOLOGY,https://www.watsons.co.id/id/facetology-triple-care-all-day-bright-cream-shade-neutral-10g/p/BP_74410,,2026-05-07,4
Watsons,Facial,FACETOLOGY Triple Care All Day Bright Cream Shade Warm 10g,54500,,,,5.0,1.0,,Indonesia,FACETOLOGY,https://www.watsons.co.id/id/facetology-triple-care-all-day-bright-cream-shade-warm-10g/p/BP_74411,,2026-05-07,4
Watsons,Facial,WARDAH Triple Pack Wardah Crystal Secret Foaming Cleanser 100ml,105500,124500.0,,15.0,,0.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-triple-pack-wardah-crystal-secret-foaming-cleanser-100ml/p/BP_74445,,2026-05-07,4
Watsons,Facial,FACETOLOGY Triple Care All Day Bright Cream Shade Light 10g,54500,,,,,0.0,,Indonesia,FACETOLOGY,https://www.watsons.co.id/id/facetology-triple-care-all-day-bright-cream-shade-light-10g/p/BP_74409,,2026-05-07,4
Watsons,Facial,NEWLAB+ Brightlogy Intensive Night Cream with 1% Hexylresorcinol & PDRN 30g,108300,180600.0,,40.0,,0.0,,Indonesia,NEWLAB+,https://www.watsons.co.id/id/newlab-brightlogy-intensive-night-cream-with-1-hexylresorcinol-pdrn-30g/p/BP_74874,,2026-05-07,4
Watsons,Facial,BC SKIN Hydrate Micellar Water with Deep Cleansing Oil 100ml,114700,135000.0,,15.0,,0.0,,Indonesia,BC,https://www.watsons.co.id/id/bc-skin-hydrate-micellar-water-with-deep-cleansing-oil-100ml/p/BP_75371,,2026-05-07,4
Watsons,Facial,FACERINNA 5% B5 Centella Calming Gel Cream 30ml,59000,,,,,0.0,,Indonesia,FACERINNA,https://www.watsons.co.id/id/facerinna-5-b5-centella-calming-gel-cream-30ml/p/BP_75615,,2026-05-07,4
Watsons,Facial,NEWLAB+ Brightlogy Intensive UV Shield Day Cream with Hexylresorcinol & PDRN 30g,108300,180600.0,,40.0,,0.0,,Indonesia,NEWLAB+,https://www.watsons.co.id/id/newlab-brightlogy-intensive-uv-shield-day-cream-with-hexylresorcinol-pdrn-30g/p/BP_74873,,2026-05-07,4
Watsons,Facial,OMG Oh My Glow 11x Ultra Hyaluron Ceramide Intensive Serum 17ml,31950,35500.0,,10.0,,0.0,,Indonesia,OMG,https://www.watsons.co.id/id/omg-oh-my-glow-11x-ultra-hyaluron-ceramide-intensive-serum-17ml/p/BP_75139,,2026-05-07,5
Watsons,Facial,OMG Oh My Glow 2% Salicylic Acid Complex Cica Acne Intensive Solution Serum 17ml,31950,35500.0,,10.0,,0.0,,Indonesia,OMG,https://www.watsons.co.id/id/omg-oh-my-glow-2-salicylic-acid-complex-cica-acne-intensive-solution-serum-17ml/p/BP_75143,,2026-05-07,5
Watsons,Facial,OMG Oh My Glow 10% Niacinamide Pro Tranexamic Acid Ultra Brightening Expert Serum 17ml,31950,35500.0,,10.0,,0.0,,Indonesia,OMG,https://www.watsons.co.id/id/omg-oh-my-glow-10-niacinamide-pro-tranexamic-acid-ultra-brightening-expert-serum-17ml/p/BP_75138,,2026-05-07,5
Watsons,Facial,OMG Oh My Glow 1% Ultra-Pro Retinol Cica Pure Smooth Retinol Serum 17ml,37000,41500.0,,10.0,,0.0,,Indonesia,OMG,https://www.watsons.co.id/id/omg-oh-my-glow-1-ultra-pro-retinol-cica-pure-smooth-retinol-serum-17ml/p/BP_75142,,2026-05-07,5
Watsons,Facial,OMG Oh My Glow 13% Multi AHA BHA PHA CICA Intensive Exfoliating Peeling Serum 17ml,37000,41500.0,,10.0,,0.0,,Indonesia,OMG,https://www.watsons.co.id/id/omg-oh-my-glow-13-multi-aha-bha-pha-cica-intensive-exfoliating-peeling-serum-17ml/p/BP_75141,,2026-05-07,5
Watsons,Facial,GLAD2GLOW Clean it All Cleansing Balm,67100,79000.0,,15.0,,0.0,,Indonesia,GLAD2GLOW,https://www.watsons.co.id/id/glad2glow-clean-it-all-cleansing-balm/p/BP_74691,,2026-05-07,5
Watsons,Facial,OMG Oh My Glow 2% Niacinamide Pro Hyaluronic Acid Brightening Toner 75ml,18000,,,,,0.0,,Indonesia,OMG,https://www.watsons.co.id/id/omg-oh-my-glow-2-niacinamide-pro-hyaluronic-acid-brightening-toner-75ml/p/BP_74285,,2026-05-07,5
Watsons,Facial,WARDAH Triple Pack Wardah UV Shield Airy Smooth Sunscreen Serum SPF 50 PA++++ 40ml,157500,186000.0,,15.0,,0.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-triple-pack-wardah-uv-shield-airy-smooth-sunscreen-serum-spf-50-pa-40ml/p/BP_74444,,2026-05-07,5
Watsons,Facial,SOME BY MI Retinol Intense Trial Kit,172000,,,,,0.0,,Indonesia,SOME,https://www.watsons.co.id/id/some-by-mi-retinol-intense-trial-kit/p/BP_74249,,2026-05-07,5
Watsons,Facial,OXY Oxy Acne Cleanser Face Wash 100Gr,35100,43900.0,33345.0,20.0,5.0,5.0,,Indonesia,OXY,https://www.watsons.co.id/id/oxy-oxy-acne-cleanser-face-wash-100gr/p/BP_25123,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,5
Watsons,Facial,NUXE Nuxe Aquabella Micro Exfoliating Purifying Gel 150 ml,267700,315000.0,,15.0,5.0,2.0,,Indonesia,NUXE,https://www.watsons.co.id/id/nuxe-nuxe-aquabella-micro-exfoliating-purifying-gel-150-ml/p/BP_51173,,2026-05-07,5
Watsons,Facial,CLEAN & CLEAR Foaming Face Wash Twinpack 100ml,51000,,,,5.0,7.0,,Indonesia,CLEAN,https://www.watsons.co.id/id/clean-clear-foaming-face-wash-twinpack-100ml/p/BP_17800,,2026-05-07,5
Watsons,Facial,SCORA Phytobright Milky Toner 80ml,31000,,,,5.0,2.0,,Indonesia,SCORA,https://www.watsons.co.id/id/scora-phytobright-milky-toner-80ml/p/BP_66405,,2026-05-07,5
Watsons,Facial,SCORA Hydra Calm Cica Toner 80ml,31000,,,,,0.0,,Indonesia,SCORA,https://www.watsons.co.id/id/scora-hydra-calm-cica-toner-80ml/p/BP_66407,,2026-05-07,5
Watsons,Facial,SENKA Perfect Whip Cinnamoroll Edition 120g,62400,78000.0,59280.0,20.0,5.0,1.0,,Indonesia,SENKA,https://www.watsons.co.id/id/senka-perfect-whip-cinnamoroll-edition-120g/p/BP_67044,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,5
Watsons,Facial,SENKA Perfect Whip Collagen In Cinnamoroll Edition 120g,84800,106000.0,80560.0,20.0,5.0,1.0,,Indonesia,SENKA,https://www.watsons.co.id/id/senka-perfect-whip-collagen-in-cinnamoroll-edition-120g/p/BP_67049,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,5
Watsons,Facial,SCORA D-Panthenol Barrier Essence Toner 80ml,31000,,,,,0.0,,Indonesia,SCORA,https://www.watsons.co.id/id/scora-d-panthenol-barrier-essence-toner-80ml/p/BP_66403,,2026-05-07,5
Watsons,Facial,NUXE Nuxe Huile Prodigieuse Multi Purpose Dry Oil 30 ml,330000,,,,,0.0,,Indonesia,NUXE,https://www.watsons.co.id/id/nuxe-nuxe-huile-prodigieuse-multi-purpose-dry-oil-30-ml/p/BP_20182,,2026-05-07,5
Watsons,Facial,NUXE Nuxe Huile Prodigieuse Multi-Purpose Dry Oil 100 ml,905000,,,,,0.0,,Indonesia,NUXE,https://www.watsons.co.id/id/nuxe-nuxe-huile-prodigieuse-multi-purpose-dry-oil-100-ml/p/BP_20172,,2026-05-07,5
Watsons,Facial,NUXE Nuxe Huile Prodigieuse Multi Purpose Dry Oil 50 ml,560000,,,,5.0,2.0,,Indonesia,NUXE,https://www.watsons.co.id/id/nuxe-nuxe-huile-prodigieuse-multi-purpose-dry-oil-50-ml/p/BP_20179,,2026-05-07,5
Watsons,Facial,FACERINNA Facerinna Ceramide B5 Balancing Toner 100ml,44100,49000.0,,10.0,,0.0,,Indonesia,FACERINNA,https://www.watsons.co.id/id/facerinna-facerinna-ceramide-b5-balancing-toner-100ml/p/BP_54658,,2026-05-07,5
Watsons,Facial,SENKA Perfect Whip Clay Cinnamoroll Edition 120g,69600,87000.0,66120.0,20.0,,0.0,,Indonesia,SENKA,https://www.watsons.co.id/id/senka-perfect-whip-clay-cinnamoroll-edition-120g/p/BP_67048,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,5
Watsons,Facial,HANASUI Twin Pack Calm & Clear Micellar Water 300ml,77800,119800.0,70020.0,25.0,,0.0,,Indonesia,HANASUI,https://www.watsons.co.id/id/hanasui-twin-pack-calm-clear-micellar-water-300ml/p/BP_71018,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,5
Watsons,Facial,SOME BY MI Beta Panthenol Repair Starter Kit,240000,,,,,0.0,,Indonesia,SOME,https://www.watsons.co.id/id/some-by-mi-beta-panthenol-repair-starter-kit/p/BP_74252,,2026-05-07,5
Watsons,Facial,SOME BY MI Yuja Niacin Anti Blemish Starter Kit,240000,,,,,0.0,,Indonesia,SOME,https://www.watsons.co.id/id/some-by-mi-yuja-niacin-anti-blemish-starter-kit/p/BP_74248,,2026-05-07,5
Watsons,Facial,SENKA Perfect Whip Acne Care Cinnamoroll Edition 100g,79200,99000.0,75240.0,20.0,,0.0,,Indonesia,SENKA,https://www.watsons.co.id/id/senka-perfect-whip-acne-care-cinnamoroll-edition-100g/p/BP_67050,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,5
Watsons,Facial,WARDAH Derma Sensitive Skin Rescue Moisturizer Neutrazen™ + Madecassoside 50g,139000,,,,5.0,2.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-derma-sensitive-skin-rescue-moisturizer-neutrazen%E2%84%A2-madecassoside-50g/p/BP_74245,,2026-05-07,5
Watsons,Facial,BLESS Day Cream 18g,120000,,,,,0.0,,Indonesia,BLESS,https://www.watsons.co.id/id/bless-day-cream-18g/p/BP_92468,,2026-05-07,5
Watsons,Facial,BLESS Cleansing Freshner 125ml,95000,,,,,0.0,,Indonesia,BLESS,https://www.watsons.co.id/id/bless-cleansing-freshner-125ml/p/BP_92446,,2026-05-07,5
Watsons,Facial,SOME BY MI AHA-BHA-PHA 30 Days Miracle AC SOS Kit,240000,,,,,0.0,,Indonesia,SOME,https://www.watsons.co.id/id/some-by-mi-aha-bha-pha-30-days-miracle-ac-sos-kit/p/BP_74246,,2026-05-07,5
Watsons,Facial,INEZ Exfoliating Serum 20ml,67000,,,,,0.0,,Indonesia,INEZ,https://www.watsons.co.id/id/inez-exfoliating-serum-20ml/p/BP_61303,,2026-05-07,5
Watsons,Facial,OMG Oh My Glow 1.5% CicaBoost Panthenol Soothing Toner 75ml,18000,,,,,0.0,,Indonesia,OMG,https://www.watsons.co.id/id/omg-oh-my-glow-1.5-cicaboost-panthenol-soothing-toner-75ml/p/BP_74286,,2026-05-07,5
Watsons,Facial,IMPLORA Implora Midnight Serum 20ml,18400,36900.0,,50.0,,0.0,,Indonesia,IMPLORA,https://www.watsons.co.id/id/implora-implora-midnight-serum-20ml/p/BP_40398,,2026-05-07,6
Watsons,Facial,IMPLORA Implora Bakuchiol Serum 20ml,18400,36900.0,,50.0,5.0,2.0,,Indonesia,IMPLORA,https://www.watsons.co.id/id/implora-implora-bakuchiol-serum-20ml/p/BP_40405,,2026-05-07,6
Watsons,Facial,IMPLORA Implora Peeling Serum 20ml,18400,36900.0,,50.0,,0.0,,Indonesia,IMPLORA,https://www.watsons.co.id/id/implora-implora-peeling-serum-20ml/p/BP_40400,,2026-05-07,6
Watsons,Facial,IMPLORA Implora Acne Serum 20ml,18400,36900.0,,50.0,5.0,3.0,,Indonesia,IMPLORA,https://www.watsons.co.id/id/implora-implora-acne-serum-20ml/p/BP_40399,,2026-05-07,6
Watsons,Facial,INEZ Anti Aging Serum 20g,86700,102000.0,,15.0,,0.0,,Indonesia,INEZ,https://www.watsons.co.id/id/inez-anti-aging-serum-20g/p/BP_61305,,2026-05-07,6
Watsons,Facial,INEZ Anti Aging Emulsion 30g,101100,119000.0,,15.0,,0.0,,Indonesia,INEZ,https://www.watsons.co.id/id/inez-anti-aging-emulsion-30g/p/BP_61304,,2026-05-07,6
Watsons,Facial,IMPLORA Implora Hydrating Serum 20ml,18400,36900.0,,50.0,5.0,1.0,,Indonesia,IMPLORA,https://www.watsons.co.id/id/implora-implora-hydrating-serum-20ml/p/BP_40401,,2026-05-07,6
